zlens,zsource,sigma_ddt
0.3494237110678625,0.7839468309474805,0.06279580375856961
0.5135832152935103,0.708191030358611,0.06260377652799153
0.7040043376000047,0.9841391682474928,0.07799638594331117
0.47737318202715834,0.6092789109031939,0.061599111202457354
0.7192321813369156,1.3525525831955927,0.09026344318774196
0.4770873773810326,0.722901712589726,0.06632365810287782
0.5134249819365178,0.7858352765684083,0.0848526888475583
0.7946855586972028,1.3738707485246242,0.06980078852206016
0.3430958566966522,0.4519674336579619,0.09697414497916146
0.7803716283135427,1.3219678644634858,0.08905733999522217
0.5574541306022116,1.34091723443604,0.07256624860710807
0.49553278536356854,1.3346381177342073,0.08426532421036442
0.4159357416807129,0.6770183284594825,0.07133787565491206
0.716883497598757,1.1823952550303902,0.08850526417125511
0.7063966702194917,1.2517615405749818,0.0812102267676788
0.23527570157555383,1.1605864411699067,0.06937436260417562
0.3077880226946057,0.4043467091152431,0.0801497906478819
0.5779334727917749,0.769218005652929,0.0642547370421774
0.47487710688601253,0.9985202999438509,0.06907879948366366
0.7436604234218609,1.113394368763532,0.06997936734091745
0.6803294314981656,1.2714587769151318,0.07241190321609309
0.4091778792056674,0.8792090127476209,0.06259950188075449
0.7405414888471689,0.9930042406885349,0.06868834464356606
0.6331041999069991,1.059375281759136,0.08610962847636985
0.28968270923009815,1.042526667265679,0.09841660511502087
0.7826849374076283,0.9508289458401425,0.06576232298422204
0.3307356263685654,0.9807610410470017,0.08045965583551898
0.4897578629098461,0.796435017469299,0.06436507061499823
0.47731106895628767,0.7591730645738628,0.08654167586122866
0.7879321650415319,1.0066648197812942,0.09579685660380008
0.7586255366683132,1.1003408801471846,0.061171162888066975
0.4058416345861947,0.7217690916167699,0.08893464641526147
0.7862083820014785,1.3824681015005862,0.0687025936564839
0.3366336936206641,0.819525727367779,0.07012742011410229
0.5916176507182171,1.1353477665536031,0.060442558087214444
0.3421365575127183,0.8468157103800995,0.07684286455134502
0.6454357044569003,0.824922696752063,0.06351830977899368
0.4375765851490321,0.6819511035879643,0.06500606300660111
0.7829724921115016,1.2561507910027392,0.061777821223936144
0.648912289263408,0.8523435687092324,0.0976332101296128
0.3266570616850675,0.7247994862678322,0.061791097965285965
0.3375799413934504,0.5417823999288427,0.08872640843500124
0.7695028695198816,0.9754507828237358,0.07007990026631565
0.6999427179033006,1.1548135214615043,0.0935138660819689
0.3913392352799821,0.5353999685743143,0.0777232520060772
0.4498123044482676,0.6465180257100673,0.08527787381830354
0.6414633388275515,1.1274364063891498,0.08760541100364433
0.6422436662022692,1.3185036641260726,0.08827047712976287
0.38832503897856696,1.2875984396989841,0.09529487774967811
0.7100109399360244,1.3562318970853344,0.06020726170759664
0.720009738965498,1.3157993752655222,0.07349729773771113
0.30079531312476854,1.1771835526771959,0.09454596926888514
0.4515046790677235,0.5849214835102594,0.06607161976730727
0.380847815304972,1.0806764097201003,0.09134609677916283
0.2613939866176892,0.3942832314185487,0.08526469337421862
0.4720325109592394,0.989787243783836,0.09675312080590186
0.2083174035075765,1.0038189845076833,0.07525153661926307
0.5332547207975395,0.797685271809778,0.09279565794429867
0.44162685675251134,0.9495018743647552,0.08488417282765359
0.4496767619670615,0.6558840763157083,0.08076365201132034
0.28184071657531357,0.8525068787451047,0.08735713678084125
0.7291503779600539,1.1458592571144242,0.08131922266341532
0.5265999811489253,1.0651782615084664,0.06998224589012772
0.43052483344878134,0.5773276855745626,0.06333770382790546
0.670972019608832,0.882027181527046,0.06160371304724093
0.7840596329253826,1.000920473548855,0.06433133682193919
0.27621047314449276,0.8399119273381499,0.08223764942980576
0.3533428512589293,1.1840500356500083,0.09105705379664022
0.47974077363241524,0.7288048016200215,0.06546930876396376
0.7286081077658331,0.9759121063370672,0.0965008370626094
0.41256309956780246,1.3693176491767636,0.07309174353418339
0.6337233000554732,0.7923637015821539,0.07318118149908913
0.6538539784421571,1.3358590087413473,0.09551965350128166
0.7552162379878227,1.376397173858903,0.08761395029807431
0.46468599119940185,0.7094600756182319,0.08541108772952483
0.6651575629836282,1.1362942841107198,0.06789026001606002
0.5684590879613632,1.1370042461949004,0.07719889957346306
0.3128921691158035,1.1388310186302362,0.06653021673887083
0.22684634128672765,1.0417921499561817,0.08305201147406813
0.7853149040748764,1.080787357057681,0.07397359460447189
0.7073295968094078,1.1815700321824403,0.09486234815945657
0.6885385645636639,1.1945706048163056,0.06964004498438386
0.49927256279956594,1.3805595911162953,0.06041945338925245
0.5962886212939943,1.3343170225339827,0.08842197706982328
0.48619857548016004,1.1057218307545789,0.0801061602056456
0.4169257506480119,1.3722019216892574,0.09631839503967748
0.339229613809745,0.4856024450814774,0.0917022566498371
0.4820071309012535,1.0465263467761303,0.068213207028448
0.783965908755309,1.3623794627500747,0.08648229244284185
0.777398649161247,0.9739631619309214,0.0841411017458577
0.26429019773920914,1.2456545900009606,0.08217163141587709
0.6515994154755211,1.0462867415159867,0.06578885785813336
0.38003590467758663,0.9949910715549249,0.08797450653502373
0.7610647959424881,1.3022461174363726,0.09133454569882173
0.7140105554618357,1.0558588511923561,0.08300716091440762
0.30560114129724764,0.7490246393503505,0.09280318608484821
0.36478079041702616,0.6431154440925233,0.07329602066168842
0.20273464108890604,0.5706157992438254,0.06536851267197216
0.48290253990620774,0.7587672735373036,0.09323414794394765
0.531162795577408,1.2088961009871633,0.07194113559122792
0.5423638567400039,1.3944363284619536,0.09648406112165828
0.4670781507316117,1.0988316567858112,0.08501644792509831
0.29347693440478007,1.2670619169978865,0.07153878873896433
0.49316579325120086,0.6574516198381792,0.08876944298242205
0.6063622875028423,1.3733827968099042,0.07095979973148404
0.2822898345279642,0.42852651245425477,0.06172074497788714
0.6845580486475596,0.9944795178872832,0.06619536341193873
0.510162170975458,0.8738767883474742,0.09656940480489994
0.22062660589123403,1.208064754605655,0.08734429477374756
0.761082832623643,1.0362703198276415,0.08705533191365315
0.22640507203508817,1.0965059263063521,0.0653774254457878
0.22327299560351083,0.8922789875899217,0.09595162187212594
0.6317260951406372,1.2644630684945382,0.08830470469914978
0.6103515769792527,1.2854464869533921,0.06071056973534816
0.3654772563013059,0.544844923376931,0.06226822434071475
0.7496398098865329,0.9279898696253946,0.09832426168863974
0.37100641346310714,0.9370656260701354,0.07241872715784649
0.5663181567561896,0.9741239046397265,0.06894141408869726
0.23877893607986328,1.2505803088157754,0.06139974606287367
0.6249926687669549,1.2919434358349955,0.06109908482433208
0.23101198850356408,0.6737136508555654,0.08948467014719388
0.30470250810794713,0.5007720140417243,0.08743481070731826
0.7156447848834191,0.9960684410723591,0.09848311702150075
0.20368836062562423,0.8061039175716344,0.07791766756055256
0.7015089310569604,1.3873248349726732,0.08222393352413744
0.6514194577000803,1.1663219697586622,0.06473641357482653
0.7027742414915767,0.9085441832145527,0.0708860177076371
0.757452839169259,1.3624650697064133,0.08826177922759439
0.4751323446158189,0.8172560410453429,0.0723499069344252
0.2475878966149447,0.3383015786873725,0.06331201651794024
0.5376754931687022,1.0857711066603994,0.09735697784377445
0.7160635538016886,1.088898896913765,0.0632106485539394
0.5956223981419946,1.2516637572338212,0.06923596950602465
0.2795073357886428,1.3870102563461635,0.08692344703729023
0.4126269741676432,1.1727002122487498,0.0627420659935435
0.35591977119231705,1.3112292160717787,0.07801971418362698
0.6263815659887408,1.2413939227980473,0.08676625916296313
0.4251142219058437,0.8289553482031712,0.07891570066203815
0.6409525753361993,1.0866365526033641,0.06100791736060821
0.4665177279921126,0.9664182323523209,0.08334859698841035
0.4653791700795688,0.9777459095840557,0.09234450529587743
0.6498538097732449,0.9693848417640536,0.06238854262295945
0.6837727337467125,1.1597527621173733,0.06050153615813728
0.48652920650800896,1.0982074593116442,0.09954438736704999
0.41023893605854295,0.6126526540470383,0.07768039917318256
0.2850114031729696,1.221701228423674,0.0652285023279652
0.7980931421350459,0.9673297993202368,0.08523447372044629
0.797085968985392,1.0690233793011714,0.0718115333181942
0.2796879882321984,0.980303494031119,0.08508254726422879
0.39205267828086987,1.0859496325553406,0.08217516784623034
0.5730389434872023,1.2886787123450496,0.07689769906044638
0.6034629932213711,1.2659512899812517,0.07716116398933437
0.5307339342122634,1.3779304638779832,0.07093642408995339
0.42543561565395493,1.1564950276691417,0.09996336268251739
0.41550310278354363,1.2274881986433257,0.06313227458247218
0.3069249619482272,0.8272786013408636,0.07223365634669822
0.39537058563087146,1.0759707750274239,0.0906633427862292
0.561876540832817,1.0967573461989726,0.060290238028257837
0.7104817919009823,1.252321085107377,0.06371055693625896
0.4937684789106661,0.7126912687447504,0.06106731949450247
0.536779671504555,1.119245690400381,0.09429445638340553
0.45075967176505727,0.6127768207146269,0.07200018479225345
0.43624116714507555,0.5926810838391763,0.09792692646929634
0.38472005225868766,1.2614503101348453,0.07344184971860189
0.6687892534832802,1.0754075929757476,0.07221529095962957
0.6095808566588156,0.962314432727498,0.07557229318154525
0.7439607698504662,1.1624769783219486,0.09366355137281998
0.6868631423912921,1.2759213906046283,0.09529284682895339
0.7663465440284603,0.9516197428196083,0.07996264707829659
0.5679482086768451,1.1094587218023673,0.06718407947726092
0.5076528284896753,1.3835151209397831,0.07699404963804676
0.3638453100751152,1.0858817829044891,0.09047485422816705
0.5692101576748583,1.3074927394450813,0.09673662574036127
0.4443457856087522,1.2160830897886912,0.09635807620847744
0.3684880309874136,0.5009322765065038,0.09090668336238927
0.6864904874329573,0.921980655589291,0.08891002002641077
0.5090978555497023,0.7932789022157162,0.06062982274224032
0.2692552403967672,1.2099469369704008,0.0651445470294771
0.7032205232658078,0.9316513721123345,0.06842156709728127
0.6998939314009183,0.9857515695134498,0.07757377364108606
0.5948400760791305,0.722772850075562,0.06434176965509464
0.5091854622896935,0.9519070464038268,0.07496422514481586
0.7170406439169008,0.9184458464242204,0.07441043656232743
0.51154953703642,1.3809025543856868,0.09003508459519144
0.479367449451867,1.3934603726761146,0.09692938115067667
0.6850826747162458,1.3048259422095672,0.09335569286203046
0.33600968460451286,0.9002436126587656,0.07674092083063512
0.3734121490658756,0.5235433675268925,0.060942889135897994
0.3008470246105597,0.44868681125065524,0.09413853062002157
0.6953189685030574,1.1977037218149291,0.08458601672513333
0.4212880062437533,0.61284670593939,0.09748208154110727
0.6687923270603253,0.9008049160210944,0.08535950574628329
0.3548250694367062,0.5646420342856787,0.07380414042337226
0.6090166922249454,1.1700950785521702,0.08667875427300598
0.7111390268986748,1.3689126272135081,0.08246782112976148
0.7956373455454755,1.047963857586674,0.0962459477423126
0.43871116922216813,0.9626957874577022,0.08464875475007132
0.4900645114603854,0.9277889789124758,0.07700977207766431
0.3063030397782144,0.4911380330864944,0.0942032528500778
0.340661005102326,1.0979555270077195,0.07562814493591141
0.5767881404238709,1.1805346935955323,0.08338732241467277
0.7701729357544698,1.2723167260151012,0.0857155372224582
0.29417977144999613,0.77091140730978,0.09203088226378767
0.5463167188918072,1.2353900155606972,0.07128405660466733
0.6085916544637675,0.8809850959493832,0.0722389151602342
0.4997875026621867,0.8712206385594572,0.06740815127559589
0.4612097150328438,0.5885416719113441,0.08966048122346769
0.40448342030215173,1.1426454401159862,0.0897246428547349
0.5564343912699536,1.02619390545831,0.0955096915895622
0.4906844988187657,0.651731741756541,0.08830497671996881
0.4205925047477972,1.2292229288295555,0.09095341230066215
0.5981902080535775,1.1208262492817775,0.07031697348118825
0.5713497127165261,0.7627469642431665,0.09668932711711076
0.32764395903340404,0.4461417325664905,0.06896740977677789
0.7618717337525613,1.2634190870901882,0.07146296880696924
0.714936094329021,1.3030685785771463,0.0800790045935171
0.39732843372515614,1.3487216890911733,0.06559934889695326
0.385313968856071,1.0926990078990528,0.06337859923223421
0.6659631738831364,1.1577656210616465,0.08897527943717087
0.22134070514442306,0.37031790552648464,0.09444991907193541
0.2689971642728339,0.7278979394248316,0.063012407430192
0.518133505581265,0.9899284744967503,0.08473216749838662
0.4258838438510659,0.6492816829303665,0.0859120986370998
0.28846347688334806,1.0716397645934856,0.08984786248828144
0.689481338529184,1.0938569244772336,0.08691296537024526
0.37205139135293885,1.1033744059632764,0.09454143188468088
0.4279151053766502,0.9303379017285534,0.08600200942222595
0.7450109945769179,1.0930524598719102,0.06491570191143091
0.5150145711328085,1.1700192270579295,0.08820575631539687
0.6939902629296055,1.354100481557996,0.07555730769761484
0.22834180025684822,0.28170356648283673,0.08418368145068174
0.3997042397097864,1.2869320590897368,0.09422981599103916
0.6268516554519062,0.7582590658550923,0.06989609395734113
0.7975752575085377,1.0584370699475445,0.06181392116565232
0.406468013096119,0.9320690159531134,0.07746571228468242
0.7239646778509823,0.971089575483339,0.08284969162671779
0.3639947234181079,1.0134042319899477,0.07478885772654924
0.6755902019862572,1.3630667270876504,0.08951346799849283
0.3010725409908473,0.6396317604816631,0.0769649044115644
0.24201480097325934,1.32107508911457,0.08286100793355959
0.740182637885002,1.2337800848481344,0.09634153224465408
0.6149596344892267,1.245865140854157,0.08242418774054401
0.40746711030756055,1.0600878633331525,0.08507123540644099
0.41685861512016376,1.0444923311885892,0.08798469816737671
0.621337902818788,1.038853390314958,0.06540870430470722
0.5420574792500437,0.7594129236357026,0.09831278794611185
0.3742279802103745,1.1691644683345654,0.08203734618277143
0.39653256495320394,0.9566930774877247,0.08710571292179209
0.5725904998426559,0.7217748251101761,0.07421055165543365
0.4185357002053387,1.325946039138287,0.09053816059771157
0.3361067975306258,1.3867144546462176,0.08521926579615866
0.4521889833781722,1.186797150814043,0.06764317471149849
0.5301855721596935,0.8667870377153348,0.08049269445013765
0.6959460857013564,0.891151335617805,0.06173538279462297
0.768609005423287,1.3722316918255957,0.07034665690486136
0.276581293221146,0.7897087800428204,0.09277441922252291
0.4693699636417872,1.2323602004825842,0.08832974051310485
0.7956901343979397,1.1724576433237488,0.07828566885861474
0.356709871061739,0.5456515120429473,0.09042401371130562
0.6683536486679815,1.3321322222293124,0.08570362441580462
0.3071950701258162,1.3561580304909464,0.09539396031511538
0.20004811820747181,0.8751165241650272,0.09449623332585019
0.32176698214975874,1.1497365019231667,0.09044680182566318
0.7364468370646342,1.3718963996978149,0.06548748694251237
0.20833837255431553,0.5875058886520349,0.08420233302002739
0.4828703528422898,0.7582124956140105,0.08675734673956494
0.609981667170449,1.342746909894123,0.06737834225885342
0.21657403212427664,0.2896314675046852,0.08432275078719698
0.21700674860865485,0.32574426339049833,0.061042135739231354
0.2199385597076102,0.3901309899742842,0.06332455717629511
0.5490985564322033,1.0122913857023288,0.06889927313932609
0.4560961610599151,1.283998923607116,0.07885697589322542
0.5793721172396145,1.0946697366711349,0.06876475936525367
0.3306353354611759,1.1076159402059294,0.09519273130712276
0.6960477482301248,1.3053458705539502,0.0614713614008837
0.5296092601638145,0.7152704541629059,0.07046126501306985
0.31481534263113914,0.8674361677592213,0.06414886217042239
0.43393477773379524,0.6855672307494977,0.08912414362075481
0.2028886922736664,1.2971704536410065,0.09116706577416003
0.5740703839924669,1.2901645917967888,0.07276342998427582
0.7584666535080147,1.3180982205471197,0.0712386311937166
0.349651098078358,0.7873349629914497,0.07310205740305777
0.33683200196087715,1.0940781015757997,0.08934407522232077
0.5669193516459565,0.9323869059664143,0.062302939092636525
0.25745803343551077,1.0964713891476154,0.08446680337872825
0.7100549876561237,1.175953928335165,0.06493611055789081
0.47316836127736833,1.3093595813404422,0.08957018146400851
0.7490695647735148,1.3331941013866777,0.07832613121357496
0.5427643268545777,1.2636158949535607,0.08869108641813275
0.39093582227320195,0.7362870515801933,0.07071684593497504
0.4755046349524717,0.7509808623775894,0.09526709399293694
0.7571099189748438,0.967171722344424,0.09225636387793895
0.646537724942168,1.2016701650755326,0.07923643512701507
0.503382466656741,0.9760134988820581,0.06552721577825693
0.21372673000505216,0.6205776296267635,0.060114009274675945
0.6612367396823149,0.8339631243517751,0.07188104968498274
0.4526134729687046,0.8068854506633107,0.06801624629227926
0.6709843940359876,1.1484196387190075,0.06948808162947852
0.7888548969198932,1.0285795504510702,0.08953404835412979
0.44871433490654666,0.9330553639643564,0.09843463995923388
0.24639708381133624,0.6252626036523306,0.0675461070830234
0.6958522092058972,0.8463351447939423,0.0916630527864985
0.659149993269935,0.8950369893588537,0.06320773378760983
0.3784976683392748,0.5331681544354666,0.07258577191918775
0.20014579057711146,0.9559426616176626,0.06600426082062445
0.5571780273915832,1.0879762726301183,0.08817596029838347
0.4865018244449967,0.9912039731326419,0.07796216240018572
0.31228303105101085,0.49580348354760306,0.09356552354615419
0.2031980043341929,1.162966325219591,0.08095560213200614
0.3477910375619987,0.9205075389646015,0.0794992500887165
0.5754861407556101,1.085599568663286,0.09477681510290492
0.29160958444114093,0.8657110435844527,0.08861927527235866
0.46464349063367627,0.5983233516757811,0.07969775385465737
0.3361539661613906,0.5121043680882957,0.08702621940183092
0.6982520129068119,1.1669066470413867,0.07291611883013016
0.7708910362101664,1.2320986055617613,0.09321515057274837
0.6516101032961426,1.051235665409803,0.09769267205701263
0.6951624656831557,0.9187720553521358,0.07248473734478213
0.2102944951985017,0.4663955724845479,0.09540407815627774
0.29083008145137906,0.3665698516074427,0.08630895247271839
0.5461479205256834,0.8605086237942728,0.09100558190368431
0.3430998213528348,1.1836627152443655,0.08826679051420061
0.7133508830977435,1.0668490427289687,0.06921649847845732
0.24655393067025197,0.8853344528288638,0.09750648431313882
0.7465846606777309,1.1737367957342966,0.09693094406730444
0.3272298906396268,0.9346414732892294,0.07398337891816201
0.5717203983232815,0.7675040435202622,0.08866762640486565
0.7843182833203468,1.3321114938564063,0.06560265253763337
0.5489206193394255,0.8705834499086245,0.07047755141281076
0.336978041577098,1.1149050099486528,0.08518985683856928
0.5732766471153719,1.370937635456563,0.06603826491360017
0.4543775455098609,1.1390157809833692,0.07295194776070126
0.7941733787466372,1.273046247431168,0.08178007799359775
0.436937076877309,1.2695073654862044,0.09137041964474332
0.5794049063522885,1.2531370741252363,0.09212591935779799
0.7176624111861551,0.9663334387737679,0.08014940442333932
0.28364785881923343,1.3653694552439735,0.0971782400832148
0.6671489637162722,0.9090040397510508,0.08914496826821049
0.37196090055506836,0.835879514813392,0.08523507204644691
0.31525179481238974,0.7400646592094648,0.07585904806888866
0.6147911342355068,0.8245192329702571,0.07131469303951425
0.6731781821973992,1.195238553025174,0.09965214714583284
0.6455130123840215,1.0662626432139155,0.07306182208811064
0.6368327855516895,1.3841063492919568,0.07676653448130649
0.4257794966181869,0.9200882746680621,0.0628537010262433
0.7391598929088066,0.9911534851690859,0.0838633192561099
0.7370378642551196,0.948040608919166,0.0767571568654257
0.31836436269198637,0.8254708395688455,0.0968660118864958
0.43830920867832873,1.0581159480684914,0.08067029040960211
0.22775530349494721,0.5706841007863102,0.09997836222305205
0.244200825797194,1.1667527770434256,0.08867339365222876
0.49572137508829367,1.1021122179172027,0.09128992645812495
0.6656460684073697,0.8714639037090824,0.09130872563857484
0.44403417238591003,0.6763636498952368,0.09345890221330916
0.4509641340576472,0.5770536957245131,0.0880015950463783
0.4312014482265368,0.5282895470348564,0.06295733690746054
0.20992838688265247,1.1968389213190782,0.09269534570630265
0.25594293093096643,0.650230014799362,0.0904618227905036
0.3325254725836355,0.4088270098432027,0.07481749448426378
0.5675257589201008,1.0169127418241495,0.07715506389450874
0.3605491098713841,1.1964231809305745,0.08554242112835514
0.4568217288568748,0.7810056057579713,0.08119955312457167
0.6519588052979509,1.046166006877813,0.08764345515024491
0.3046938138352417,1.3613554854021872,0.09372967137797472
0.7734345975444512,1.2721845986833449,0.09154590323168149
0.20879679145982602,0.5252415098764704,0.0732119324810855
0.5403567533217982,0.8774503485971674,0.08148487508432531
0.6201932597838169,1.1473122602944952,0.06637093672613528
0.7175293155129898,1.2938356830428952,0.08241366804566831
0.3160516791848962,0.4766932547444742,0.08121251797244576
0.7335982777799877,0.8819023571742833,0.08911916784361813
0.6162589988423093,0.8349156667749927,0.06587582608374686
0.3934856702091678,0.5045979066216347,0.09757556152327057
0.2049123871779785,0.5216482880770741,0.07029023532225863
0.793401332137714,1.0304030631724959,0.07869915664190677
0.5023576039265347,1.3496044578266728,0.06168643537217541
0.2042920213742478,1.205802287654003,0.07300417882772903
0.592406456899929,1.3124411449502058,0.06436703606496973
